id,created_at,text
837167487426912257,2017-03-02 05:07:37,Thank you. I'm proud of my testimony against Sessions and it is kind of you to say it inspired you. Thank you. https://t.co/LtTQaaSqw0
837167264440979457,2017-03-02 05:06:44,At the very least his testimony was (intentionally or not) misleading. His ability to independently investigate is… https://t.co/CByoZbVE4J
837166875666706432,2017-03-02 05:05:11,Sessions testified that he had no contact with Russian officials. We now know he did. We can not rely on him for an… https://t.co/NgVwhZvT6X
837165579106676736,2017-03-02 05:00:02,"The revaluation is deeply disturbing. Sessions should never have been confirmed. Now as before, we must have an ind… https://t.co/iFG1vMauAL"
837164529700175872,2017-03-02 04:55:52,It is sacred civic space. So much about it I am in awe of. But quirky? There is the candy drawer that is both curio… https://t.co/53ks6vsV8X
837163257655853056,2017-03-02 04:50:49,"Christos, sincerely, representing our state is the greatest honor of my life. I so love Jersey. https://t.co/PwPNi0Ywyl"
837162666573631488,2017-03-02 04:48:28,Peanut Butter Patties. They are vegan and delicious. https://t.co/rEMmioOhl7
837162382266941440,2017-03-02 04:47:20,The candy is so Jersey! They were invented in Newark in the 1940s. One of the best candies ever (but I no longer ea… https://t.co/UxGEns3zjp
837161510652809216,2017-03-02 04:43:52,"Are you talking about the mode of transportation or @SenSchumer's hoagie? Well actually, the answer is yes in both… https://t.co/UQpGqiHjFC"
837161082062049281,2017-03-02 04:42:10,I've not only said it but I've introduced legislation (with GOP cosponsors) to do that and more regarding marijuana. https://t.co/jPyxJcmhGD
837160742172438528,2017-03-02 04:40:49,I'm proud of my many bipartisan bills. It's 1 of best ways I can serve NJ. But when POTUS uses his power to hurt NJ… https://t.co/hwcHnKHh6N
837159843370786816,2017-03-02 04:37:14,Amen. Let's all work to find common ground. But when people violate our collective values I believe we must stand o… https://t.co/y4zC3i3tkL
837158658056282112,2017-03-02 04:32:32,We all need to heed your advice no matter what our position. https://t.co/yhKElb6BSd
837158425759002624,2017-03-02 04:31:37,You are one of my constituents. Please step away from twitter. Get some sleep. I believe in you! https://t.co/5lKdw4oEJ9
837157889223626752,2017-03-02 04:29:29,No. It wasn't a bill. What I did do though is join him in authoring actual legislation allowing imports with strong… https://t.co/OBr99MpeZ8
837157357033504768,2017-03-02 04:27:22,Yes you can. https://t.co/8tgGX5WLKk
837157222450937856,2017-03-02 04:26:50,I can't sleep Richie and I figured it would be good to have an impromptu twitter town hall. https://t.co/xLqG05sODS
837156865641484288,2017-03-02 04:25:25,No. But I welcome you here in Jersey with open arms. #EmbraceTheGardenState https://t.co/6pZAhxJyZe
837156531531563008,2017-03-02 04:24:05,I signed up for this and am grateful for the twitter community who follows me. Thanks Karen. https://t.co/lCPw8CiUkY
837156197950238720,2017-03-02 04:22:45,Love you too. https://t.co/4qYtYzP0CZ
837156155411607553,2017-03-02 04:22:35,Your meme is PAWsome. https://t.co/XRJgI1837x
837155975958302720,2017-03-02 04:21:52,I will be relentless in this fight. It is one reason I opposed Jeff Sessions &amp; also why I cosponsored reform legisl… https://t.co/gGeoAOrxTV
837155436965003264,2017-03-02 04:19:44,"As one of my heroes Bryan Stevenson says, ""We're a nation that often treats u better if you're rich &amp; guilty than i… https://t.co/FeXrJUzMwU"
837154779113598977,2017-03-02 04:17:07,Come on over. I won't tell @SenSchumer https://t.co/mOgYJNFouA
837154563819974657,2017-03-02 04:16:16,"I appreciate the input. Hope you have seen my all tweets tonight. As for Trek. Here, my response in Klingon: qaQaHQ… https://t.co/QSRQyKLXoC"
837152935180124160,2017-03-02 04:09:47,@rainyesplease Thanks Kurt.
837152785992921088,2017-03-02 04:09:12,Stop blaming the victim. How many times does Picard have to save The Federation before you let that go? https://t.co/YlpYMpGZHn
837151715765923841,2017-03-02 04:04:57,I apalogizeee for my impurfffections. https://t.co/DQtEJqThAa
837151325188145152,2017-03-02 04:03:24,@_Travis_Talks_ Please read our bill. It stops everything from trans sales through Canada to pop up Rogue pharmacies. Please read it.
837150226754465798,2017-03-02 03:59:02,@marcusmonroe And you encourage me. Thank you.
837149914702483457,2017-03-02 03:57:47,@jjsgoldenboys No
837149136831012865,2017-03-02 03:54:42,"@AltLeft2017 Read the bill. See the safety provisions Sanders/Casey &amp; I added &amp; what they guard against, then tell me that wasn't an issue."
837148611658006528,2017-03-02 03:52:37,"Come on, the one with the best hair cut. I so admire him I stuck my head in a replicator and asked for ""The Picard"" https://t.co/2dkLnCfLwj"
837145806532718598,2017-03-02 03:41:28,@bobthedog91 Great meeting you both.
837145588084912128,2017-03-02 03:40:36,"I have called, am calling, &amp; will continue to call for an Independent Special counsel to investigate possible colli… https://t.co/HHd1zQCvxT"
837145002656559105,2017-03-02 03:38:16,I post all my own tweets. And sending you love too. https://t.co/BILpgL0vDt
837144524447166469,2017-03-02 03:36:22,I actually co-authored the legislation. You have a number of facts just plain wrong. https://t.co/t3Tu5h6EJ9
837143560780537856,2017-03-02 03:32:32,@The_RiotStarter I am not leaving the state I love the most!
837143136644235264,2017-03-02 03:30:51,"RT @CNNPolitics: Graham: If Jeff Sessions spoke with Russian diplomat, “then for sure you need a special prosecutor” #CNNTownHall https://t…"
837142634208636933,2017-03-02 03:28:52,RT @davidaxelrod: Mark Twain: It ain't what you don't know that gets you into trouble. It's what you know for sure that just ain't so. http…
837141035503534080,2017-03-02 03:22:30,RT @waynepacelle: Congressional effort to allow killing of hibernating bears and wolf pups in their dens moves to #Senate #NoonSJR18 https:…
837140959385223168,2017-03-02 03:22:12,"RT @waynepacelle: No time to be a bystander, as animals are threatened by hard-hearted politicians #attackonanimals https://t.co/UwHbaPhZwt…"
837140892817424384,2017-03-02 03:21:56,"RT @waynepacelle: Congress to allow wolves,  hibernating grizzly bears to be shot on wildlife refuges? Urge your Senators #NoonSJR18: https…"
837140856163471366,2017-03-02 03:21:48,RT @waynepacelle: Which path will the @USDA choose: Transparency or a cover-up and collusion? https://t.co/DkkrhG5ZPJ #NoUSDAblackout #Atta…
837140651338780674,2017-03-02 03:20:59,RT @HumaneSociety: Help protect Alaska's wildlife by urging Senators to vote against shooting wolves in their dens: https://t.co/l535rPwDXJ…
837139386328297472,2017-03-02 03:15:57,"RT @mmurraypolitics: Declaring that 94M Americans are out of workforce is an incredibly misleading claim. Figure includes seniors, teens ht…"
837054550951538688,2017-03-01 21:38:51,"Sir, I am a work in progress. May may we both be so busy improving ourselves that we have little time left to gratu… https://t.co/bQzuhuTtAG"
837053627621584896,2017-03-01 21:35:11,Thank you for your overly kind words. I appreciate the encouragement. https://t.co/uLY7iqomUZ
837052298824146944,2017-03-01 21:29:54,"Then help one person, don't get overwhelmed by the bigness of the challenges, even on small act of love can ignite… https://t.co/pzMYiVmymJ"
837051109835436038,2017-03-01 21:25:10,"But I am actually a vegan nondrinker. That said, Wisconsin leads the nation in exports of cranberries and sweet cor… https://t.co/qj4zkkh8sp"
837048288352288768,2017-03-01 21:13:58,Thanks for coming by my office. Juan is an awesome person and staffer. https://t.co/qmGrjQZiAW
837047948567539715,2017-03-01 21:12:37,@NeverCorporate So I went to work with Sen Sanders and Casey to write ACTUAL import legislation with strong safety provisions.
837047785077735424,2017-03-01 21:11:58,@NeverCorporate Sorry you believe that. The nonbonding resolution I voted against had little in terms of safety.
837047528432496653,2017-03-01 21:10:57,"@Stays_Silent It wasn't legalization, just ""sense of the senate"" - I wrote with Sanders/Casey legislation - when passed it'll allow imports"
837046524001542144,2017-03-01 21:06:57,@Tombot9000 I do sincerely wish you the best and thanks for engaging with me.
837046444565671937,2017-03-01 21:06:38,"@Tombot9000 Tom I worry less about ""coming off"" sincere &amp; just focus on being so. Thats y I respond, no matter what folks say, with respect."
837044654914826245,2017-03-01 20:59:31,@HarryTwit Gratitude to you Harry.
837044477223030784,2017-03-01 20:58:49,It was a team effort and I am so grateful to @rasbaraka's leadership and that of his administration for getting thi… https://t.co/0FvUIxc6Bm
837043883972378624,2017-03-01 20:56:28,Actually I have grave concerns about what they will propose and how it will affect working class and poor Americans. https://t.co/vWGVFM0vfT
837043571287031808,2017-03-01 20:55:13,@Shayamborghini @MarcoRLamas And take a look at this too: https://t.co/dYXnIWs3rV
837043196676960260,2017-03-01 20:53:44,"@Shayamborghini @MarcoRLamas Finally, I hope you will read the actual legislation: https://t.co/zBFUaDBJ6p …"
837042753284489216,2017-03-01 20:51:58,@MarcoRLamas @Shayamborghini 4. Our legislation now includes very strong safety provisions.
837042604864843776,2017-03-01 20:51:23,@MarcoRLamas @Shayamborghini 3. I then went right to work with Sen Sanders and Casey to write ACTUAL LEGISLATION that would allow imports.
837042468763877377,2017-03-01 20:50:50,@MarcoRLamas @Shayamborghini 2. I voted against it as I said then because it didn't contain strong safety provisions. . .
837042387482472456,2017-03-01 20:50:31,@MarcoRLamas @Shayamborghini You're wrong! I'm answering. 1. I didnt vote against cheap meds. It was a nonbonding resolution NOT legislation
837041993469595648,2017-03-01 20:48:57,@FairlyfocusedOp I constantly attack the 2nd amendment. You must have me confused with someone else.
837041748585115648,2017-03-01 20:47:59,@MichaelsMary @ghelmy So u are saying that I should have been the last to sit? Or a minute less standing than others makes me a bad person?
837041370195980292,2017-03-01 20:46:28,@ElnbridjEdwards Thank you. So appreciate your encouragement.
837041298230165504,2017-03-01 20:46:11,"@veritasingod Finally, you meme is weak. Get all the facts: https://t.co/dYXnIWs3rV"
837041209369559040,2017-03-01 20:45:50,@veritasingod 2. I then worked with others to write ACTUAL legislation with Sanders and Casey that allows imports with strong safety...
837041039273771008,2017-03-01 20:45:09,"@veritasingod Sure: 1. I didn't vote against legislation, just a nonbonding resolution that didn't have adequate safety language..."
837039940001271809,2017-03-01 20:40:47,Thank you for the kind encouragement. May we all stand up for what is right and let our voices be heard. https://t.co/Om45gVi5gW
837039776310128645,2017-03-01 20:40:08,@TweetingYarnie We need protections from rogue pharmacies that would set up just to sell drugs &amp; more. Please read what we did together.
837039609154514944,2017-03-01 20:39:28,@TweetingYarnie Please Barbara read the bill: https://t.co/zBFUaDBJ6p …
837039486181732352,2017-03-01 20:38:59,"@Williamkellehe4 I can definitely understand concern. Thanks for listening to facts. I was taught: skepticism is constructive, cynicism not"
837038344613810177,2017-03-01 20:34:27,I actually think the courts would disagree with you - my argument isn't political and it is supported by another br… https://t.co/ewRSi6QPwn
837038043685089283,2017-03-01 20:33:15,You may have left Jersey but I know Jersey hasn't left you. Thank you. https://t.co/IZjeMj1zOf
837037935652392960,2017-03-01 20:32:49,@na25269692 Thank you for your gracious words. Sincerely appreciate you.
837037741858779136,2017-03-01 20:32:03,Proud to represent you and all of New Jersey. Thank you. https://t.co/CvET3sIXPn
837037336655458310,2017-03-01 20:30:27,Sincerely sending you love. https://t.co/6XRiyqDpOZ
837036729580269568,2017-03-01 20:28:02,@maxmichaels @driggins67 Here is a link to the new bill with considerable safety provisions added: https://t.co/zBFUaDBJ6p …
837034083012259842,2017-03-01 20:17:31,"RT @ACLUNJ: Join us on March 6 for a tele-town hall with Senator @CoryBooker! Tweet us your questions and ideas, and RSVP here: https://t.c…"
837033462041305088,2017-03-01 20:15:03,"It was good to meet you. Sorry we missed the ""Selfie Op"" https://t.co/D6hDfaq4yb"
837033171308937217,2017-03-01 20:13:54,And you are a complete human and I see your dignity and worth. I sincerely wish you the best. May we both continue… https://t.co/3Oir9TaGAr
837031918050881536,2017-03-01 20:08:55,@Mr_Stoney20 And you are a beautiful person. AND we now have actual legislation that allows imports with strong safety provisions.
837031314465427466,2017-03-01 20:06:31,"@TweetingYarnie No, it is called writing a piece of legislation that actually addressed your legitimate safety concerns."
837031033526751234,2017-03-01 20:05:24,@MichaelsMary @ghelmy Please go back and look at the video. I was proud to stand in respect to honor our fallen soldier.
837030396453916673,2017-03-01 20:02:52,"""A patriot must always be ready to defend his country against his government."" ~Edward Abbey"
837029925693583360,2017-03-01 20:01:00,"So are you calling this ""angry joy?"" I think it is more, ""Wow, is that a Vegan Cup Cake!"" https://t.co/JcRXqjPRvB"
837029434297356293,2017-03-01 19:59:03,"I was there &amp; only could see Dem senators around me, but all I saw stood up when he walked in. And yes, we should a… https://t.co/uVVU72ctKC"
837028934994825221,2017-03-01 19:57:04,I am so grateful for your activism and leadership on criminal justice reform! https://t.co/4pmvgcb6SV
837027977321975814,2017-03-01 19:53:15,Thanx I was concerned re safety in that resolution Grateful to write an actual piece of legislation Sen Sanders &amp; C… https://t.co/TkIZM2mS6s
837027179754106884,2017-03-01 19:50:05,"Wrong: I am fighting him cause of the muslim ban, exec orders hurting 1st time homebuyers, hurting ppl saving for r… https://t.co/PurmnjpPIE"
837026306764247040,2017-03-01 19:46:37,@nickmaneck  I voted no on a nonbonding resolution cause of lack of safety; then cowrote actual legislation with strong safety provisions.
837026267551698946,2017-03-01 19:46:28,"@nickmaneck  I didn't ""come around"" I stood my ground:"
837025286411718670,2017-03-01 19:42:34,Wrong: I voted against a nonbonding resolution cause of lack of safety; I then cowrote actual legislation with stro… https://t.co/DWTEaTERvV
837024768553586689,2017-03-01 19:40:30,"@GenExtant Apology? I voted no on a nonbonding resolution cause of lack of safety, I then cowrote an actual bill w/ strong safety provisions"
837024154683641859,2017-03-01 19:38:04,"@Williamkellehe4 Nothing changed, I wanted adequate safety for Americans - We worked on a bill together that assured that. Hope u'll read it"
837021225704652804,2017-03-01 19:26:25,I am so proud that Whole Foods opens in Newark today. Years of work went into this project and it is another sign t… https://t.co/eWMn8cf4fV
836970718923489281,2017-03-01 16:05:44,RT @SenBookerOffice: In President Trump's speech we heard the usual grandiose statements and exaggerated promises—it’s time for him to put…
836940551773687811,2017-03-01 14:05:51,"RT @maddow: ""Trump signed the bill without a public ceremony on the last day he could sign it into law"" https://t.co/tqFNCtziXH Hm. Why so…"
836940353454342144,2017-03-01 14:05:04,"RT @JohnJHarwood: US officials to @NBCNews: contrary to WH claims, Yemen raid which cost life of Navy SEAL has so far yielded no significan…"
836940282054787073,2017-03-01 14:04:47,"RT @ColinKahl: ""Every jihadist who carried out a lethal attack in the U.S. since 9/11 was a citizen or legal resident."" https://t.co/pyiVrb…"
836806303624331264,2017-03-01 05:12:24,@TheInfectionGuy Thank you for your thoughtful tweet. I am grateful for giving my import legislation an honest look.
836805936085876737,2017-03-01 05:10:56,"Sorry, my job as defined by the constitution is not to rubber stamp a presidential Justice nominee, it is to provid… https://t.co/cXYbLBqouM"
836805378314809344,2017-03-01 05:08:43,RT @SenBookerOffice: NJ resident Saif –a former interpreter in Iraq who came to USA as a refugee– is @CoryBooker's guest at #JointAddress h…
836805342885462016,2017-03-01 05:08:35,RT @SenBookerOffice: .@CoryBooker Statement on Trump Address to Congress: https://t.co/53mQcoqs7Q https://t.co/e3SvG131pC
836724925780082689,2017-02-28 23:49:02,"RT @SenBookerOffice: As Americans, we should never have to choose between affordability and safety when it comes to our prescription drugs.…"
836679102086201344,2017-02-28 20:46:57,Thank you for your activism on Parkison's issues! https://t.co/XqQB6sjPII
836665135804497920,2017-02-28 19:51:27,@LallyTilly Read it for yourself. Proud to have coauthored the bill. https://t.co/zBFUaDk7HP
836663253212110849,2017-02-28 19:43:58,@DeanSinatraJr23 Hope u will actually read our bill and see that we ensured exactly that - Canadian drugs not pop up rip off rogue websites
836662692479823872,2017-02-28 19:41:44,I am fighting hard on this issue. Thank you. https://t.co/mWdM8zwBIW
836662126903087105,2017-02-28 19:39:30,"Thanks Andy, I'm grateful that @SenSanders, @SenBobCasey &amp; I could introduce a great bill on drug imports with stro… https://t.co/Z1tuBIXhA5"
836661171746930689,2017-02-28 19:35:42,"Proud to work with you on adding strong safety measures, consumer protections - looking forward to working together… https://t.co/EdQdkQxGru"
836653934295023616,2017-02-28 19:06:56,"RT @SenBookerOffice: New bill from @CoryBooker, @SenSanders &amp; @SenBobCasey will help millions of Americans import prescription drugs safely…"
836653905253658624,2017-02-28 19:06:49,"RT @SenBookerOffice: .@CoryBooker, @SenSanders &amp; @SenBobCasey introduce Affordable and Safe Prescription Drug Importation Act: https://t.co…"
836543808884080641,2017-02-28 11:49:20,"RT @dannypatsmith: If you are looking for one reason why Sen. @CoryBooker testified against AG Sessions at his confirmation hearing, here i…"
836543701375668225,2017-02-28 11:48:55,RT @SenBookerOffice: Live now: @CoryBooker @SenKamalaHarris &amp; @SenatorTimScott discuss diversity and #BHM. Watch: https://t.co/QFW6pQ1qke h…
836428201157136384,2017-02-28 04:09:57,"RT @soledadobrien: ""It’s kind of hard to... tell others to have an independent free press when we are not willing to have one ourselves.”--…"
836412560349986816,2017-02-28 03:07:48,"This is profoundly beautiful:  Dear Trans Kids: (From A Trans Teacher)

https://t.co/1mT3ZnRUst"
836394534976225280,2017-02-28 01:56:11,RT @AriBerman: 1. Trump's lie that millions voted illegally in 2016 is prelude to massive voter suppression by GOP https://t.co/Y7TUmy7zMX…
836394419356069888,2017-02-28 01:55:43,"A shameful reversal. If Sessions will not fight against discriminatory voter ID laws, we all must fight that much h… https://t.co/oqd8VtPT89"
836290469260853249,2017-02-27 19:02:40,We all must condemn this hatred and attempt to intimidate. https://t.co/iy3kDcu1bj
836288469471199234,2017-02-27 18:54:43,Please help with this effort: https://t.co/QWdRAAhZ98
835279785412583424,2017-02-25 00:06:34,RT @SenBookerOffice: .@CoryBooker Presses Trump Nominee Wilbur Ross to Explain Russian Banking Ties: https://t.co/PETA12hJie https://t.co/i…
835203445283938304,2017-02-24 19:03:13,RT @SenBookerOffice: .@CoryBooker Statement on Trump Administration Reversal of Policy Phasing Out Use of Private Prisons: https://t.co/ang…
834546598700945408,2017-02-22 23:33:08,"How we treat the stranger, the outcast, and those unseen by uncaring eyes... this tells our truth more than how we treat our friends."
834542317444820992,2017-02-22 23:16:08,"RT @NRDC: Scott Pruitt coordinated w/ oil &amp; gas producers, electric utilities &amp; political groups acc to 6,000+ pages of emails https://t.co…"
834542238625443840,2017-02-22 23:15:49,RT @RheaSuh: The Senate failed the country by confirming Pruitt before these emails could raise the curtain on a career of protecting speci…
834542163467792388,2017-02-22 23:15:31,These emails reveal even more evidence of Scott Pruitt's alarming connections to polluting industries &amp; lack of con… https://t.co/Ni1e6jlYh3
834537445513326592,2017-02-22 22:56:46,"RT @chrislhayes: I don't think we should hold individuals responsible for, say, being born with a congenital condition or getting breast ca…"
834195003324854272,2017-02-22 00:16:02,RT @SenBookerOffice: .@CoryBooker Statement on @DHSgov Immigration Rules: https://t.co/ScOkEUl0XW https://t.co/ivXmC9aKzc
833844297745080320,2017-02-21 01:02:27,"""I am no longer accepting the things I cannot change. I am changing the things I cannot accept.""
Angela Davis"
833842794863013888,2017-02-21 00:56:29,RT @SenBookerOffice: Sen. @CoryBooker delivers floor remarks against Scott Pruitt nomination. Watch: https://t.co/XfCisWevz9 https://t.co/E…
833842711216033792,2017-02-21 00:56:09,RT @SenBookerOffice: How an Iranian refugee rose to lead @CityofCamdenGov schools: https://t.co/H8wL3EJDp3
833786857167081472,2017-02-20 21:14:12,"RT @SenBookerOffice: ""Never, ever give up in the cause of our country. We must keep fighting."" ~@CoryBooker https://t.co/lxRCkHVDJS"
833781942264827904,2017-02-20 20:54:40,RT @Change: Senator @CoryBooker hears your concerns about the the USDA and animal cruelty reports: https://t.co/eWzIRQwDgW
833434931187503105,2017-02-19 21:55:46,"RT @SenBookerOffice: All of us who have a voice must stand for the voiceless &amp; vulnerable right now.

RT if you demand a more compassionate…"
832944881312079873,2017-02-18 13:28:29,"RT @BraddJaffy: JFK on the press, and the presidency, in a free society. Watch. https://t.co/dsr61wEeo4"
832944492860825600,2017-02-18 13:26:57,RT @CharlesPPierce: Who's the enemy of the people again? https://t.co/tHLk7mxpir
832943383412932608,2017-02-18 13:22:32,You can't fight hate with hate or cruelty with cruelty. We must always fight for our highest values with our highes… https://t.co/Qp7YU09wZk
832918796306366464,2017-02-18 11:44:50,"@Tommy_Hillbilly And you Robert, in your service to our country, are a patriot. Thank you. I sincerely wish you and your family the best."
832746774213169152,2017-02-18 00:21:17,"Really worth noting Trump says ""fake news media"" is enemy of American people but has yet to say the same of Russia… https://t.co/9lT3JdhXA1"
832674297466413056,2017-02-17 19:33:17,"RT @iamamuslimtoo: Join Us!
Times Square, NYC
Sunday / February 19 / 12PM
TODAY, I AM A MUSLIM TOO RALLY
A Day of Solidarity / #IAmAMuslimT…"
832654363805962240,2017-02-17 18:14:04,RT @tedlieu: We don't federalize National Guard to arrest immigrants for same reason we don't let US active military do it. Federal law pro…
832654247342649353,2017-02-17 18:13:37,"RT @SenBookerOffice: ""Trump + my ❤️ = 💔""  –10 year old Judah of NJ.

Women, immigrants, Muslims ... we all deserve better. https://t.co/dRq…"
832620795327180801,2017-02-17 16:00:41,"Harrison, you're so right. We ALL need clean water, clean air, public lands. That's why I'm voting NO on Scott Prui… https://t.co/Cke3jhqMXJ"
832423069767573509,2017-02-17 02:55:00,Speaking on Senate floor ~10pm ET against Scott Pruitt nomination for @EPA Admin. Watch LIVE on @CSPAN or here: https://t.co/rtF3azbCnb
832419512767086593,2017-02-17 02:40:52,"Scalpel, cleaver. It doesn't matter. 

Scott Pruitt should not be anywhere near our @EPA. 
https://t.co/xc6V07rKPH"
832327089210679296,2017-02-16 20:33:36,RT @KamalaHarris: It’s vital there’s a transparent investigation on Russia and Flynn. AG Sessions must recuse himself from this investigati…
832325585439440896,2017-02-16 20:27:38,"RT @MartinHeinrich: #PollutingPruitt has built a track record that is antithetical to the @EPA’s core mission to keep our nation’s land, ai…"
832305830343090176,2017-02-16 19:09:08,RT @SophiaBush: WE DESERVE THE TRUTH. Give us an independent investigation now. https://t.co/WVBgxchT8O
832305747702734849,2017-02-16 19:08:48,RT @Alyssa_Milano: Worth 2 minutes of your time. https://t.co/S86JZUcdv9
832305608254771200,2017-02-16 19:08:15,"RT @SenBookerOffice: ""When he wrecks the environment you can't take that back"" #PollutingPruitt https://t.co/Hl1ySwNXdm"
832305553284198402,2017-02-16 19:08:02,"RT @SenBookerOffice: ""Our nation is built by immigrants and immigration is a strength, not a weakness""

We 100% stand with #DayWithoutImmig…"
832258584486539264,2017-02-16 16:01:23,Join me in calling for aggressive &amp; thorough congressional investigations into Russian influence on @POTUS Administ… https://t.co/y63rh7w1X4
831961300771151872,2017-02-15 20:20:05,RT @SenBookerOffice: Americans deserve to know the full truth on Russian influence in the Trump Administration. #WeDemandAnswers https://t.…
831712425359581184,2017-02-15 03:51:09,"RT @SenSchumer: Gen Flynn’s resignation is not the end of the story, it is merely the beginning &amp; the American people deserve to know the t…"
831712332703211521,2017-02-15 03:50:47,RT @SenBobCasey: This is not a Democratic or Republican issue- the integrity of our democracy is at stake. This requires an independent inv…
831712237601615872,2017-02-15 03:50:24,This has serious implications. I will continue to demand thorough congressional and law enforcement investigations. https://t.co/FrzjzdzEAa
831688732998791170,2017-02-15 02:17:00,We are a nation of immigrants—sharing some love today for those who came to this country seeking a better life #ToImmigrantsWithLove
831644134129668096,2017-02-14 23:19:47,Perhaps one of the most important questions asked today: https://t.co/pQpMlYrhB8
831643737117904896,2017-02-14 23:18:12,"RT @RVAwonk: ""There is still a lot more to the [Flynn] story."" Rep. Adam Smith, ranking member of House Armed Services Cmte, on @MSNBC."
831643602967224321,2017-02-14 23:17:40,"RT @davidaxelrod: “I think that situation has taken care of itself,” said Rep. Jason Chaffetz on Flynn. Seriously? From guy who vowed seria…"
831643379901591552,2017-02-14 23:16:47,...then it's unacceptable it took them so long to act. Much more is going on here. Congressional republican leaders… https://t.co/woejTbPHTE
831642514281156608,2017-02-14 23:13:21,"RT @NirajC: FBI investigators believe Flynn wasn’t forthcoming, raising question about felony charge. https://t.co/qFvVSbjU1k https://t.co/…"
831637437789196288,2017-02-14 22:53:10,"RT @SenBookerOffice: In the interest of national security, it's time for public hearings on Russian ties to Trump admin. as well as its att…"
831637409989287936,2017-02-14 22:53:04,RT @SenBookerOffice: Mike Flynn’s resignation raises many more questions than it answers about Trump Admin's communications with Russia: ht…
831533974233182208,2017-02-14 16:02:03,"""When one's mind is made up, this diminishes fear; knowing what must be done does away with fear"" – Rosa Parks… https://t.co/zjPf11vfmR"
831499481556336640,2017-02-14 13:44:59,"RT @RonWyden: Under Trump, @USDA pulled critical public #animalwelfarereports from its website. Gov’t transparency protects people &amp; animal…"
831499327839297536,2017-02-14 13:44:22,RT @Katuwah_CompSci: New Jersey congressman invokes 1924 tax law giving Congress power to examine Trump's tax returns https://t.co/n88wkXXf…
831171293894557697,2017-02-13 16:00:53,"""I think of protest as truth-telling in public. And I will never be afraid to tell the truth."" –@deray… https://t.co/doNMQSYOXg"
830949404433645570,2017-02-13 01:19:10,RT @Leah_Garabedian: .@RandPaul teams Up With @CoryBooker To Place Restrictions on Solitary Confinement for Juveniles https://t.co/W1WRfovJ…
830808834935504903,2017-02-12 16:00:36,"""The time is always right to do right."" –MLK #BlackHistoryMonth https://t.co/CiIJMxJ1Bi"
830529124385095680,2017-02-11 21:29:08,Love this: https://t.co/4H97kCp677
830514446640508929,2017-02-11 20:30:48,@prettywings1209 And so do you!
830514133531521025,2017-02-11 20:29:34,@DaveNJEsq @blackvegansrock I will look for it David.
830432765493534720,2017-02-11 15:06:14,The fact that there is a twitter handle @blackvegansrock just kinda makes me want to call Dick Gregory so he can sm… https://t.co/FzN7eJTPCv
830431518459826176,2017-02-11 15:01:17,RT @soulphoodie: African American Leaders Going Vegan! https://t.co/MOZJc4xfVV via @JVM https://t.co/1uEgLl7j8Q
830425591715336192,2017-02-11 14:37:44,"No matter what, I chose hope. It is the conviction that despair won't have the last word. It's not a state of being… https://t.co/ALbhnbmaow"
830421194302246913,2017-02-11 14:20:15,"No matter what, I chose hope. It is the conviction that despair won't have the last word. It's not a state of being but of determined doing."
830252638327406592,2017-02-11 03:10:28,RT @thehill: Dem senator calls out Trump for leaving key to classified info exposed https://t.co/Lf4tcHtdMH https://t.co/3zeI8cdp56
830252524686946304,2017-02-11 03:10:01,RT @MartinHeinrich: Never leave a key in a classified lockbag in the presence of non-cleared people. #Classified101 (Original Photo @AP htt…
830189484390117380,2017-02-10 22:59:31,Trump's week three: https://t.co/73pNr0r4bF
830083911195705344,2017-02-10 16:00:01,Disturbed by abrupt removal of animal welfare info from @USDA website—transparency key to preventing animal abuse:… https://t.co/EG87bgBpRm
829910666551107585,2017-02-10 04:31:36,"RT @SenBennetCO: Pleased w/ 9th Circuit ruling. @POTUS should stop attacking judges, abandon his poorly-drawn EO &amp; work on real plan consis…"
829910221816487940,2017-02-10 04:29:50,My Coms Director is getting a little sasssssss-aaaaay! https://t.co/zye06AeZgc
829880969951846405,2017-02-10 02:33:36,Heading to the Senate floor now to speak against HHS nominee Tom Price. Watch live: https://t.co/t2EXZHIRhf
829877107866140672,2017-02-10 02:18:15,"RT @JessicaValenti: Thank you, 9th Circuit! https://t.co/ZsQVoUUiFD"
829867725866532865,2017-02-10 01:40:58,"RT @EricHolder: Skill, judgment, courgage. VINDICATED. 3-0 https://t.co/5A2uPTXRps"
829858809527033858,2017-02-10 01:05:32,@robin_brody You rock Robin!
829858606384291842,2017-02-10 01:04:44,@ScottieRN I am proud to represent you. Thanks Scott.
829857857852014593,2017-02-10 01:01:45,"@howardchief Hey Joe, I sincerely invite you to come to where I live, walk my community, see what I've done with my life work, then judge."
829857302224199681,2017-02-10 00:59:33,@LFininSF Sending you mad love back!
829857182065782784,2017-02-10 00:59:04,"No worries. So proud of my bipartisan bills with conservative Senators. Even if we can't agree, we should strive to… https://t.co/lNZtWjyyvd"
829855872272711680,2017-02-10 00:53:52,@thetommyward Thank you Tommy
829855550548672512,2017-02-10 00:52:35,@Doewdjd06 Thank you!
829855444952875008,2017-02-10 00:52:10,"I don't believe that, never said it &amp; believe the accusation is usually an attempt to silence or delegitimize a con… https://t.co/9NsO4tYY6W"
829854402173366272,2017-02-10 00:48:02,@zacknora Sorry I intruded upon you. Thanks for your passion for justice. I wish you well and feel free to turn me off in the future.
