source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for Android,6.60E+17,Thank you @CharlesHurt for  the nice words on @seanhannity. I will win and Make America Great Again!,Fri Oct 30 03:01:38 +0000 2015,1065,,2506,FALSE
Twitter for Android,6.60E+17,Loved doing the debate last night on @CNBC. Check out all of the polls! Everyone agrees that Harwood bombed!,Fri Oct 30 02:26:03 +0000 2015,1393,,3648,FALSE
Twitter for Android,6.60E+17,Wow just heard really bad stuff about the failing  @politico. How much longer  will they be around? Some very untalented reporters.,Fri Oct 30 02:06:03 +0000 2015,1381,,3223,FALSE
Twitter for iPhone,6.60E+17,My interview on @ThisWeekABC with @GStephanopoulos had a 40%+ ratings increase over same Sunday last year. 20% over last week.,Fri Oct 30 01:59:22 +0000 2015,762,,1848,FALSE
Twitter for iPhone,6.60E+17,Post-Debate via @OANN. Thank you! #Trump2016 #MakeAmericaGreatAgain  https://t.co/VHyPDZFKPZ,Thu Oct 29 20:23:32 +0000 2015,1159,,2145,FALSE
Twitter for iPhone,6.60E+17,I was #1 on Twitter -- and so positive. Thank you! https://t.co/7JBjeWt6XK,Thu Oct 29 20:20:58 +0000 2015,1223,,3141,FALSE
Twitter Web Client,6.60E+17,Join me Tuesday Nov. 3rd at 12pm in Trump Tower NYC.  I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!,Thu Oct 29 17:57:55 +0000 2015,1301,,2818,FALSE
Twitter for Android,6.60E+17,"""@ZankMatt: Another WIN! @realDonaldTrump https://t.co/yvW3WFA1mP""",Thu Oct 29 16:01:58 +0000 2015,710,,1564,FALSE
Twitter for Android,6.60E+17,"""@victoryorbust: The One The Only Donald Trump will and can Make America Great Again !  @Reince @blewthebigone https://t.co/5kAtLBBFJA""",Thu Oct 29 15:58:51 +0000 2015,703,,1620,FALSE
Twitter for Android,6.60E+17,"""@Kotcha301: @realDonaldTrump I sleep better at night knowing u will soon be POTUS! https://t.co/5gIjiPufMx"" Thank you.",Thu Oct 29 15:58:19 +0000 2015,1330,,2710,FALSE
Twitter for Android,6.60E+17,"""@neraex: I'm not even american and I want to see @realDonaldTrump win! A person like him is going to set a new standard for world leaders!""",Thu Oct 29 15:57:44 +0000 2015,930,,2152,FALSE
Twitter for Android,6.60E+17,"""@xXFlameriumXx:  @MikeandDawnNY Good job Mr. Trump. The way you respond shows that you truly are ready to be the next US president! #Trump""",Thu Oct 29 15:57:05 +0000 2015,668,,1562,FALSE
Twitter for Android,6.60E+17,"""@skillethead58: @realDonaldTrump hell of a job""",Thu Oct 29 15:54:20 +0000 2015,457,,1239,FALSE
Twitter for Android,6.60E+17,"""@derekcarlson: People need to wake up Mr. Trump. You are the most qualified person to ever run for President Of The United States. #Truth""",Thu Oct 29 15:53:37 +0000 2015,791,,1865,FALSE
Twitter for Android,6.60E+17,"""@BentleyforTrump: @realDonaldTrump @DRUDGE_REPORT We need a wall not a Rubio""",Thu Oct 29 15:52:29 +0000 2015,647,,1477,FALSE
Twitter for Android,6.60E+17,"""@ApolloBohono69: @realDonaldTrump This country needs an unscripted hero like The Donald... #MakeAmericaGreatAgain ??""  Thank you.",Thu Oct 29 15:52:15 +0000 2015,643,,1468,FALSE
Twitter for Android,6.60E+17,.@SpeakerRyan Congratulations and good luck - you will do a GREAT job for our wonderful U.S.A.!,Thu Oct 29 15:50:24 +0000 2015,811,,1932,FALSE
Twitter for Android,6.60E+17,"""@robertaritzen: @realDonaldTrump We Support You! And Believe that your America's Hope""  Thanks.",Thu Oct 29 15:45:45 +0000 2015,546,,1299,FALSE
Twitter for Android,6.60E+17,Failing host @glennbeck a mental basketcase loves SUPERPACS - in other words he wants your politicians totally controlled by lobbyists!,Thu Oct 29 15:42:23 +0000 2015,1540,,3076,FALSE
Twitter for Android,6.60E+17,"""@T_Johnson_TJ: @realDonaldTrump you have my vote in my first election great debate last night keep up the good work! #Trump2016"" Thanks.",Thu Oct 29 15:30:58 +0000 2015,572,,1363,FALSE
Twitter for iPhone,6.60E+17,Via @Slate: Who won the #GOPDebate? https://t.co/YHsCQpG63v,Thu Oct 29 15:28:51 +0000 2015,1110,,2033,FALSE
Twitter for iPhone,6.60E+17,CNBC poll: Trump won #GOPDebate #MakeAmericaGreatAgain #Trump2016 https://t.co/JEyniIGJPJ https://t.co/wEdauo3Drm,Thu Oct 29 15:21:06 +0000 2015,951,,1791,FALSE
Twitter for iPhone,6.60E+17,Thank you! https://t.co/MEIiUqKeS9,Thu Oct 29 14:49:27 +0000 2015,768,,1595,FALSE
Twitter for Android,6.60E+17,"""@MikeandDawnNY: @seanmdav Dipshit @JohnJHarwood lied debate always being set for 2 hours If not 4 @realDonaldTrump calling @cnbc out.",Thu Oct 29 14:48:18 +0000 2015,632,,1446,FALSE
Twitter for Android,6.60E+17,"""@Dad_Trump: @realDonaldTrump @DRUDGE_REPORT YES!""",Thu Oct 29 14:47:29 +0000 2015,408,,963,FALSE
Twitter for Android,6.60E+17,"""@DRUDGE_REPORT: TRUMP WINS CNBC INSTANT POLL; RUBIO SECOND... DEVELOPING... https://t.co/6fnTksKipQ""",Thu Oct 29 14:42:01 +0000 2015,652,,1357,FALSE
Twitter for Android,6.60E+17,"""@agentvf: @realDonaldTrump Stay strong and get ready for next debate. Great job last night.""",Thu Oct 29 14:36:58 +0000 2015,496,,1302,FALSE
Twitter for Android,6.60E+17,"""@lvphillies08: Once again haters gonna hate...hands down #winner will always be @realDonaldTrump #Trump #Trump2016",Thu Oct 29 14:04:15 +0000 2015,898,,1862,FALSE
Twitter for Android,6.60E+17,"""@SteveBashino:  Trump good for legal immigration economy defense taxes Social Security Medicare 2nd Amendment and ALL Americans.""",Thu Oct 29 14:03:21 +0000 2015,883,,1943,FALSE
Twitter for Android,6.60E+17,"""@derekcarlson: DonaldTrump turned a $1 Million loan into $10 Billion. That's like you turning a $1000 loan into $10 Million. CouldYouDoIt?",Thu Oct 29 13:58:42 +0000 2015,1030,,2035,FALSE
Twitter for Android,6.60E+17,"""@misterdish69: @cathyspartanj @realDonaldTrump @AshleyEdam @GravisMarketing @OANN https://t.co/W0dgkioGMy""  Great thank you!",Thu Oct 29 13:56:53 +0000 2015,710,,1420,FALSE
Twitter for Android,6.60E+17,Thank you to everybody for your wonderful comments on my debate performance - it was a lot of fun! Today I will be speaking in Reno Nevada.,Thu Oct 29 13:25:15 +0000 2015,1164,,3728,FALSE
Twitter for Android,6.60E+17,"""@8723g: One thing I learned from @realDonaldTrump : ""Sometimes the best deals are the deals you never make"" We will have strong deal makers",Thu Oct 29 13:17:40 +0000 2015,569,,1430,FALSE
Twitter for Android,6.60E+17,"""@AtheistWWonka: @realDonaldTrump @jakistheman by the time you're done everyone will be wearing a Trump tie""",Thu Oct 29 13:16:16 +0000 2015,543,,1420,FALSE
Twitter for Android,6.60E+17,"""@eVDefuse: @realDonaldTrump they should just let you be president already you're already leading in the polls.""",Thu Oct 29 13:15:53 +0000 2015,524,,1360,FALSE
Twitter for Android,6.60E+17,"""@jakistheman: @realDonaldTrump keep you're momentum until you win over the White House""",Thu Oct 29 13:14:11 +0000 2015,493,,1239,FALSE
Twitter for Android,6.60E+17,"""@BornToBeGOP: @realDonaldTrump you have inspired us to #MakeAmerciaGreatAgain""",Thu Oct 29 13:13:50 +0000 2015,511,,1179,FALSE
Twitter for Android,6.60E+17,"""@truthinvest: @ChrisChristie @HillaryClinton good job for Christie last night.Maybe he will face her 8 yrs from now after @realDonaldTrump""",Thu Oct 29 13:00:08 +0000 2015,423,,1213,FALSE
Twitter for Android,6.60E+17,"""@HorseShort: @jstaggs362 @sburton305 @Vermont5girl @realDonaldTrump #TRUMP IS TRUTH! We want #Trump! ????????""",Thu Oct 29 12:49:33 +0000 2015,565,,1238,FALSE
Twitter for Android,6.60E+17,Thank you @morningmika and @JoeNBC  for all of your nice words and comments on the debate!,Thu Oct 29 12:48:32 +0000 2015,601,,1492,FALSE
Twitter for Android,6.60E+17,"""@iStandWithUSA: 62% said that @realDonaldTrump won #GOP Debate Vote your stand: https://t.co/l3XVkWXIEP #USA #Election2016",Thu Oct 29 10:51:04 +0000 2015,678,,1571,FALSE
Twitter for Android,6.60E+17,"""@GravisMarketing: @OANN Gravis Marketing Poll @realDonaldTrump leading. https://t.co/5bPZOBhz4h""  Great!",Thu Oct 29 10:49:47 +0000 2015,1078,,2124,FALSE
Twitter for Android,6.60E+17,The money losing @politico is considered by many in the world of politics to be the dumbest and most slanted of the political sites. Losers!,Thu Oct 29 10:47:56 +0000 2015,1266,,2537,FALSE
Twitter for Android,6.60E+17,"""@TaylorWrightAU: #Trump came out as a clear winner in the polls yet again! Next #GOPDebate we need max 5 candidates too many on the stage!",Thu Oct 29 07:22:01 +0000 2015,891,,2187,FALSE
Twitter for Android,6.60E+17,"""@4mostcoach: 100% @realDonaldTrump SUPPORTERS ARE TRUE BLUE and we are MOTIVATED! https://t.co/piVuC981j7""",Thu Oct 29 06:25:21 +0000 2015,567,,1448,FALSE
Twitter for Android,6.60E+17,"""@Sisters4everT: Good Night all supporters. Great night Mr @realDonaldTrump You ROCKED the Rocky Mountains &amp; the Nation tonight!!!""",Thu Oct 29 06:24:55 +0000 2015,604,,1531,FALSE
Twitter for Android,6.60E+17,"""@currentlyFeed: The #CNBCGOPDebate poll closed with #Trump2016 declared the official winner.",Thu Oct 29 06:20:28 +0000 2015,775,,1770,FALSE
Twitter for Android,6.60E+17,"""@ngb6060: @realDonaldTrump showing why he should be our next President. Tremendous Debate. Winning all the post Debate polls.",Thu Oct 29 06:19:36 +0000 2015,621,,1511,FALSE
Twitter for Android,6.60E+17,"""@coolgirl6978: You were very poised and professional at the debate. You looked Presidential tonight. Hit a homerun #MakeAmericaGreatAgain""",Thu Oct 29 06:16:58 +0000 2015,726,,1664,FALSE
Twitter for iPhone,6.60E+17,Drudge Poll on who won the 3rd #GOPDebate. Thank you! https://t.co/lCdolIJMsL,Thu Oct 29 05:58:00 +0000 2015,1706,,3187,FALSE
Twitter for iPhone,6.60E+17,Thank you Colorado! An honor to win @NBC @9News #GOPDebate Poll. https://t.co/rvnUQemej0,Thu Oct 29 05:53:20 +0000 2015,949,,2092,FALSE
Twitter for iPhone,6.60E+17,Thank you Jonathan. Greatly appreciated! https://t.co/eW0qDCax8P,Thu Oct 29 03:55:38 +0000 2015,658,,1623,FALSE
Twitter for Android,6.60E+17,"""@rfscottga: @realDonaldTrump Congrats Mr. Trump. You did great tonight. You made us ALL proud :) YES! SAYING IT AGAIN....Trump #1""",Thu Oct 29 03:49:29 +0000 2015,804,,2125,FALSE
Twitter for Android,6.60E+17,"""@BarbaraDeStasio: @realDonaldTrump GREAT debate way to go!!""",Thu Oct 29 03:48:49 +0000 2015,518,,1547,FALSE
Twitter for Android,6.60E+17,"""@hyatt1942: @realDonaldTrump @piersmorgan WE ALL VOTED FOR YOU TONIGHT AS WINNER OF THE DEBATE..",Thu Oct 29 03:48:02 +0000 2015,690,,1823,FALSE
Twitter for iPhone,6.60E+17,Thanks @PiersMorgan. You're great!,Thu Oct 29 03:32:59 +0000 2015,610,,1839,FALSE
Twitter for iPhone,6.60E+17,The #CNBCGOPDebate poll closed with #Trump2016 declared the official winner. Thank you! https://t.co/3mFHLcSbwD https://t.co/ZPiXAR5rFC,Thu Oct 29 03:27:43 +0000 2015,3023,,5843,FALSE
Twitter for iPhone,6.60E+17,Thank you! #GOPDebate MakeAmericaGreatAgain https://t.co/u6bJBPu30T https://t.co/UB8XqapdzZ,Thu Oct 29 03:25:07 +0000 2015,2398,,4543,FALSE
Twitter for Android,6.60E+17,Thanks everyone they all said  I won the debate. Even won the @CNBC Poll!,Thu Oct 29 03:20:13 +0000 2015,1944,,5422,FALSE
Twitter Web Client,6.60E+17,"Via @MailOnline ""Trump still in the lead by a whopping 14 points after fluke survey had put Carson on top""-  https://t.co/tfaOARLoZb",Wed Oct 28 23:26:15 +0000 2015,2589,,3754,FALSE
Twitter for Android,6.59E+17,"""@jaxsiete: @realDonaldTrump Love your sense of humor...LOL Your rallies are amazing. We're standing behind you 1000%:)"" @FoxNews",Wed Oct 28 20:13:43 +0000 2015,1037,,2434,FALSE
Twitter for Android,6.59E+17,@CNBC  POLL  TOTAL: TRUMP 25.22  CARSON 19.78  RUBIO 9.67....,Wed Oct 28 20:10:46 +0000 2015,710,20402945,1310,FALSE
Twitter for Android,6.59E+17,.@TheEconomist Poll one of the most highly respected was just released. Wow wait until the media digests these numbers - won't be happy!,Wed Oct 28 18:22:36 +0000 2015,1505,,3118,FALSE
Twitter for iPhone,6.59E+17,I'm sure the media will not report the highly respected new national poll that just came out via The Economist. 32%! https://t.co/aalSqnGHa3,Wed Oct 28 17:51:07 +0000 2015,2361,,3516,FALSE
Twitter for Android,6.59E+17,"""@buckleybro40: @realDonaldTrump @CNBC why only Donald Trump can beat Hillary. https://t.co/lQtpC2rD6I #YUGE #Trump2016 #TeamTrump #""",Wed Oct 28 15:50:20 +0000 2015,1041,,1914,FALSE
Twitter for Android,6.59E+17,"""@Vaporcon2015: @realDonaldTrump The Liberals are terrified that you'll be the one to go against Hillary.",Wed Oct 28 15:47:57 +0000 2015,880,,2064,FALSE
Twitter for Android,6.59E+17,"""@cmrose111: @realDonaldTrump  @CNBC  get your polls straight. Trump is going to win. He is the only one tough enough to run this country.""",Wed Oct 28 15:47:14 +0000 2015,1070,,2211,FALSE
Twitter for Android,6.59E+17,"""@mozarttaig1: @CNBC is trying to drive down poll numbers to install Carson - who the Establishment GOP will promptly roll. Win Don Win!""",Wed Oct 28 15:45:58 +0000 2015,891,,1796,FALSE
Twitter for Android,6.59E+17,Does anybody think that @CNBC will get their fictitious  polling numbers corrected sometime prior to the start of the debate. Sad!,Wed Oct 28 15:32:17 +0000 2015,1370,,3344,FALSE
Twitter for Android,6.59E+17,"""@1Barbara1: @realDonaldTrump @Morning_Joe @politico I watched the entire rally and Trump was very well received the place was packed.""",Wed Oct 28 15:21:06 +0000 2015,686,,1590,FALSE
Twitter for Android,6.59E+17,.@Morning_Joe can you believe Kasie Hunt's poor and purposely inaccurate reporting on my great night and crowd in Iowa. @politico is a scam!,Wed Oct 28 15:18:45 +0000 2015,810,,1792,FALSE
Twitter for Android,6.59E+17,.@CNBC continues to report fictious poll numbers. Number one based on every statistic is Trump (by a wide margin). They just can't say it!,Wed Oct 28 15:01:42 +0000 2015,1308,,2710,FALSE
Twitter for Android,6.59E+17,After a great evening and packed auditorium in Iowa I am now in Colorado looking forward to what I am sure will be a very unfair debate!,Wed Oct 28 14:53:25 +0000 2015,1639,,4175,FALSE
Twitter for Android,6.59E+17,"""@MarieLeff: Debate night! #TeamTrump16 is behind you 5000%  National Lead TRUMP 35.6% CARSON 21.7% https://t.co/KVgRDHlJH1""",Wed Oct 28 12:46:44 +0000 2015,1097,,1937,FALSE
Twitter for Android,6.59E+17,"""@JayknightJay: @RealBenCarson good morning. Easy on each other &amp; finish off the establishment guys. They hope you 2 will fight it out.""True",Wed Oct 28 12:28:46 +0000 2015,763,,1743,FALSE
Twitter for Android,6.59E+17,"""@HMaewest:  Via the Washington Post: Inside the World of Donald Trump's Super Fans: https://t.co/QL6VhkZ8pm https://t.co/wfbcBcsCov""",Wed Oct 28 12:25:00 +0000 2015,565,,1150,FALSE
Twitter for Android,6.59E+17,"""@Polling: DonaldTrump's and BenCarson's support up since Sept as they head into tomorrow's @CNBC #RepublicanDebate https://t.co/Wx3TY29i3p",Wed Oct 28 04:50:36 +0000 2015,685,,1458,FALSE
Twitter for Android,6.59E+17,"""@BarbaraJensen1: @realDonaldTrump @OANN @GravisMarketing https://t.co/evyzpgIJ1V""",Wed Oct 28 04:47:45 +0000 2015,1842,,3070,FALSE
Twitter for Android,6.59E+17,"""@2bigj: @realDonaldTrump A lot of people I know are voting Trump in NC none have been polled your lead is bigger than anyone can imagine.""",Wed Oct 28 03:18:32 +0000 2015,951,,2166,FALSE
Twitter for Android,6.59E+17,"""@laura_damron: @FoxNews @realDonaldTrump This Hispanic woman believes Trump has the brains &amp; energy to ""Make America Great Again"".""",Wed Oct 28 03:08:10 +0000 2015,770,,1819,FALSE
Twitter for Android,6.59E+17,"""@RickSt.  How many MSM outlets will carry a clip of @realDonaldTrump leaving the podium to enter a crowd &amp; listen to the concerns of a VET?",Wed Oct 28 03:05:55 +0000 2015,1015,,1952,FALSE
Twitter for iPhone,6.59E+17,Thank you Iowa! Great night---see you soon! #Trump2016 https://t.co/aCHH90cNRg,Wed Oct 28 03:03:35 +0000 2015,1308,,2789,FALSE
Twitter for Android,6.59E+17,"""@fairy_tabibi: Loved seeing @realDonaldTrump speak to the wounded warrior &amp; his family.He has a caring heart and will take care of our vets",Wed Oct 28 03:02:25 +0000 2015,811,,1930,FALSE
Twitter for iPhone,6.59E+17,Via the Washington Post: Inside the World of Donald Trump's Super Fans: https://t.co/QL6VhkZ8pm,Wed Oct 28 02:46:36 +0000 2015,698,,1405,FALSE
Twitter for iPhone,6.59E+17,Just out wonderful poll in North Carolina. #Trump2016 #MakeAmericaGreatAgain https://t.co/xdZGkdtNev,Tue Oct 27 21:46:46 +0000 2015,1363,,2884,FALSE
Twitter for Android,6.59E+17,"""@Rketeltas: @realDonaldTrump At least the real frontrunner is actually campaigning in Iowa and not on book tours. TRUMP 2016!""",Tue Oct 27 19:02:25 +0000 2015,1313,,2845,FALSE
Twitter for Android,6.59E+17,"""@Indies4Trump:  @HuffPostPol composite national poll #MakeAmericaGreatAgain #Trump2016 #TrumpTrain... https://t.co/VKDiYgpCEI""",Tue Oct 27 19:01:52 +0000 2015,717,,1406,FALSE
Twitter for Android,6.59E+17,"""@faagifts: @OANN WTG GREAT JOB. U R THE BEST PICK OUT OF ALL OF THE CANDIDATES &amp; OHIO KNOWS THIS 2.THAT IS WHY U R LEADING THERE TOO""",Tue Oct 27 18:59:41 +0000 2015,704,,1520,FALSE
Twitter for Android,6.59E+17,I am leaving for Sioux City Iowa - great event (rally).,Tue Oct 27 18:52:20 +0000 2015,961,,2548,FALSE
Twitter Web Client,6.59E+17,National GOP Presidential Poll via @OANN @realDonaldTrump 35.6% #Trump2016 https://t.co/Mvcj1ZH3Ql,Tue Oct 27 18:25:57 +0000 2015,1109,,1948,FALSE
Twitter Web Client,6.59E+17,"""Trump's National Lead Increases to 35.6% Going into the Third GOP Debate it's Trump Carson and Rubio"" https://t.co/8SJazkQ3I1 …",Tue Oct 27 16:14:20 +0000 2015,1503,,2177,FALSE
Twitter Web Client,6.59E+17,Thank you @SahilKapur for the wonderful story.   https://t.co/3ipTylrLzz,Tue Oct 27 14:46:25 +0000 2015,944,,1825,FALSE
Twitter Web Client,6.59E+17,New Gravis national poll just out --- 36%! Very nice! #MakeAmericaGreatAgain,Tue Oct 27 14:43:37 +0000 2015,1380,,2734,FALSE
Twitter for Android,6.59E+17,"""@RhatPatriot: @FoxBusiness @realDonaldTrump   Why not post the other polls where Trump has 40 percent and Carson is in the teens? Strange?""",Tue Oct 27 12:02:51 +0000 2015,1728,,3323,FALSE
Twitter for Android,6.59E+17,"""@bawl: I agree @BillKristol hasn't be right about anything in a very long time. Shocking that @Morning_Joe gives him a platform.""",Tue Oct 27 12:01:35 +0000 2015,620,,1440,FALSE
Twitter for Android,6.59E+17,"""@JordanDworaczyk: @DrHawk12 @elvisknievil I'm voting for @realDonaldTrump too.""  Thanks.",Tue Oct 27 11:59:35 +0000 2015,543,,1318,FALSE
Twitter for Android,6.59E+17,"""@julian771177: Mike Tyson endorses @realDonaldTrump https://t.co/rKMkXAFeop #MakeAmericaGreatAgain"" Thanks Iron Mike greatly appreciated!",Tue Oct 27 03:32:40 +0000 2015,1531,,2911,FALSE
Twitter for Android,6.59E+17,"""@AlbertoMarsano: @realDonaldTrump Looking forward to seeing you in Reno Nevada this Thursday! Nevada stands with you!!!!!!!!!!!!!!""  Nice.",Tue Oct 27 02:26:51 +0000 2015,775,,1810,FALSE
Twitter for Android,6.59E+17,"""@TheJusticeEngle: @realDonaldTrump I'm 18 years old from Florida and just registered to vote. You got my vote in the primaries!"" THANKS.",Tue Oct 27 02:25:32 +0000 2015,887,,2375,FALSE
Twitter for Android,6.59E+17,"""@TheWhiteHatter: Thanks to @TODAYshow for giving great attention to the Town of Atkinson at #TrumpTODAY w/  https://t.co/kJF8SB2CXh""",Tue Oct 27 02:24:41 +0000 2015,802,,2028,FALSE
Twitter for Android,6.59E+17,"""@BobD746847: There shouldn't be a problem with this election. ""WE THE PEOPLE"" finally have someone that speaks on OUR behalf. TRUMP-2016""",Tue Oct 27 02:23:23 +0000 2015,1090,,2481,FALSE
Twitter for Android,6.59E+17,"""@coloradojoe2001: How is any one taking Carson seriously when he ""suspends"" his presidential campaign for a book signing tour?""",Tue Oct 27 01:55:26 +0000 2015,1147,,2510,FALSE
Twitter for Android,6.59E+17,Dopey @BillKristol who has lost all credibility with so many dumb statements and  picks said last week on @Morning_Joe that Biden was in.,Mon Oct 26 22:19:56 +0000 2015,1149,,2529,FALSE
Twitter Web Client,6.59E+17,#TrumpTODAY Watch my appearance on the @TODAYshow from this morning https://t.co/9NbOEguzU1,Mon Oct 26 16:57:19 +0000 2015,981,,2179,FALSE
Twitter Web Client,6.59E+17,All Presidential candidates should immediately disavow their Super PAC’s. They're not only breaking the spirit of the law but the law itself,Mon Oct 26 14:36:14 +0000 2015,2502,,4840,FALSE
Twitter Web Client,6.59E+17,Re Super PAC scam:  What the other candidates are doing is a disgrace.,Mon Oct 26 14:35:28 +0000 2015,1197,,2542,FALSE
Twitter Web Client,6.59E+17,This whole Super PAC scam is very unfair to a person like me who has disavowed all PAC's &amp; is self-funding.,Mon Oct 26 14:35:13 +0000 2015,1547,,3234,FALSE
Twitter for Android,6.58E+17,"""@CindyBl: I voted 4 Reagan to make America Great. I will vote 4 @realDonaldTrump to #MakeAmericaGreatAgain #TRUMP https://t.co/BAPJGbR4ho""",Mon Oct 26 02:41:20 +0000 2015,1188,,2307,FALSE
Twitter for Android,6.58E+17,"""@hoosierclinger: Good job @realDonaldTrump for badgering Ford. Why didnt POTUS or Hillary care about those UAW jobs in Ohio?""",Mon Oct 26 02:39:46 +0000 2015,1141,,2510,FALSE
Twitter for Android,6.58E+17,"""@maria_heck: @RobertsLiardon @realDonaldTrump. The more I hear Trump the more I like him!""",Mon Oct 26 02:26:23 +0000 2015,892,,2211,FALSE
Twitter for Android,6.58E+17,"""@DanSaltsman: @realDonaldTrump @Ford @crainsdetroit @detnews @CNBC https://t.co/k2JFVTDDbW Do you think Hillary Ben or Jeb could do this?",Mon Oct 26 00:51:54 +0000 2015,1491,,2740,FALSE
Twitter Web Client,6.58E+17,Ben Carson wants to abolish Medicare - I want to save it and Social Security.,Mon Oct 26 00:20:48 +0000 2015,2059,,4144,FALSE
Twitter for Android,6.58E+17,"""@radioworldsv:Tomorrow on TODAY @MLauer moderates @realDonaldTrump town hall live from New Hampshire. #TrumpTODAY https://t.co/SqzsV2K2zh",Mon Oct 26 00:08:37 +0000 2015,1127,,2181,FALSE
Twitter for Android,6.58E+17,Leaving for New Hampshire now. Will be doing the @TODAYshow there live at 7:00 A.M. New @CBSNews Poll of New Hampshire: Trump 38 Carson 12!,Mon Oct 26 00:06:43 +0000 2015,1039,,2297,FALSE
Twitter for iPhone,6.58E+17,An aerial shot of Jacksonville crowd yesterday! I may as well show you because the media won't. #Trump2016 https://t.co/iJf87UVMEt,Sun Oct 25 23:31:42 +0000 2015,5156,,10000,FALSE
Twitter for Android,6.58E+17,Remember that Carson Bush and Rubio are VERY weak on illegal immigration. They will do NOTHING to stop it. Our country will be overrun!,Sun Oct 25 20:49:16 +0000 2015,3052,,5357,FALSE
Twitter for Android,6.58E+17,"""@Rketeltas: @realDonaldTrump Bush appears to be low on cash may need to do drop out or perhaps get a loan from Hillary.",Sun Oct 25 20:46:50 +0000 2015,887,,2047,FALSE
Twitter for Android,6.58E+17,"""@jpm05880: @Carolde @JebBush @realDonaldTrump @NancyRomano17 #JEBbush CAPTIVATES CROWDS WITH STIRRING SPEECH https://t.co/s3pprv6T8J"" Wow",Sun Oct 25 20:46:26 +0000 2015,2153,,3004,FALSE
Twitter for Android,6.58E+17,"""@mmolina44: @realDonaldTrump @ByronYork @CBSNews @CNN Donald Trump will be our next President of the United States.""",Sun Oct 25 20:44:47 +0000 2015,809,,1898,FALSE
Twitter for Android,6.58E+17,"""@Desheay: TO ALL MY CALIFORNIA TRUMP SUPPORTERS! Lets join up and work together on Twitter! Lets do this!!! @realDonaldTrump #Trump2016 !""",Sun Oct 25 20:42:19 +0000 2015,1016,,2073,FALSE
Twitter for Android,6.58E+17,"""@jfgrcar: @realDonaldTrump Gentle Ben is no match for Putin or if the truth be told even for Hilary. USA needs a winner.""",Sun Oct 25 20:41:30 +0000 2015,802,,1888,FALSE
Twitter for Android,6.58E+17,Do you think I will get credit for keeping Ford in U.S. Who cares my supporters know the truth. Think what can be done as president!,Sun Oct 25 20:39:07 +0000 2015,2276,,4950,FALSE
Twitter for Android,6.58E+17,Word is that Ford Motor because of my constant badgering at packed events is going to cancel their deal to go to Mexico and stay in U.S.,Sun Oct 25 20:36:19 +0000 2015,3063,,6373,FALSE
Twitter for Android,6.58E+17,"""@ObfuscateClear: Wow  imagine what he'll do as President. Thanks @realDonaldTrump https://t.co/mZzQhDjoIO""  FORD LISTENED TO ME GREAT!",Sun Oct 25 20:31:15 +0000 2015,1142,,2116,FALSE
Twitter for Android,6.58E+17,"""@curtismuddog:  @ByronYork Latest Poll shows Donald Trump winning 70% of Electoral Vote Against Hillary Clinton! https://t.co/OT98Y8f0GE""",Sun Oct 25 19:21:35 +0000 2015,1857,,3020,FALSE
Twitter for Android,6.58E+17,"""@Thuglife602: @realDonaldTrump Bad position for Jeb if his Mommy Daddy and brother get involved the skeletons come back out of the closet",Sun Oct 25 19:20:34 +0000 2015,673,,1431,FALSE
Twitter for Android,6.58E+17,"""@cospy8: @realDonaldTrump @ByronYork @CBSNews @CNN WAY ahead in all the polls that matter. TRUMP FOR PRESIDENT""",Sun Oct 25 19:20:11 +0000 2015,619,,1337,FALSE
Twitter for Android,6.58E+17,"""@kathystone1221: @ByronYork @CBSNews @CNN OMG! Carson is more LOW KEY than Jeb!! Tried to watch him but fell asleep! #NOISYMAJORITY!""",Sun Oct 25 19:07:04 +0000 2015,604,,1316,FALSE
Twitter for Android,6.58E+17,"""@nepafortrump:  @ByronYork @CBSNews @CNN We R here FIGHTING for you DJT! You are the only person who can #MakeAmericaGreatAgain #TeamTrump""",Sun Oct 25 19:05:04 +0000 2015,578,,1276,FALSE
Twitter for Android,6.58E+17,"""@TheCRwire: Mitt Romney finally takes the credit he deserves… for #Obamacare https://t.co/17XKfwxJ7O . https://t.co/HNBjSX4yGw""",Sun Oct 25 18:59:33 +0000 2015,789,,1296,FALSE
Twitter for Android,6.58E+17,"""@josemen31: @realDonaldTrump this Mexican here loves you man!! Keep doing your thing #mexicolovestrump""  Great!",Sun Oct 25 18:56:40 +0000 2015,754,,1655,FALSE
Twitter for Android,6.58E+17,"""@Tirolian2: @realDonaldTrump @ByronYork @CBSNews @CNN # TRUMP is Unstoppable ?? ???? ???? ????""  Thank you.",Sun Oct 25 18:55:36 +0000 2015,580,,1271,FALSE
Twitter for Android,6.58E+17,"""@concerningtimes: @JebBush needs to drop out your hurting the republican cause . @realDonaldTrump is our choice""",Sun Oct 25 18:54:50 +0000 2015,651,,1377,FALSE
Twitter for Android,6.58E+17,"""@thatgirlflorida: @realDonaldTrump @ByronYork @CBSNews @CNN Florida Loves Trump !!! We had a ball in Jacksonville Saturday! ???????????""",Sun Oct 25 18:46:26 +0000 2015,583,,1284,FALSE
